0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1993,1.2143,1.2123,1.2041,1.2021,1.2106,1.2032,1.2002,1.2088,1.2249,1.2889,1.3217,1.2486,1.26,1.2746,1.2316,1.2325,1.3,1.1703,1.1738,1.1715,1.1716,1.1713,1.1732,1.1701,1.171,1.1715,1.2212,1.2535,1.2769,1.2312,1.2392,1.2453,1.2241,1.2236,1.2636,1.1715,1.1798,1.1752,1.1754,1.1746,1.1786,1.172,1.1736,1.1752,1.2227,1.2762,1.3064,1.2422,1.2528,1.2243,1.2344,1.2466,1.2208,1.2238,1.175,1.1944,1.1862,1.1855,1.1835,1.1705,1.175,1.1722,1.1723,1.172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9825,1.7883,2.1835,1.7703,1.9855,1.7835,1.7577,1.9752,2.1108,1.8367,1.8681,2.185,1.8169,1.9712,1.8499,1.8086,1.8645,2.1209,1.988,1.9385,2.0702,1.9494,1.9896,1.9405,1.9676,1.986,2.0335,1.8496,1.8266,2.2008,1.7865,1.9755,1.813,1.7871,1.8947,2.1315,1.9942,1.897,2.1066,1.9133,1.9941,1.8999,1.9462,1.9901,2.0589,1.8409,1.8551,2.1907,1.8073,1.9732,1.8624,1.7977,2.2012,1.7664,1.9772,2.0056,1.8192,2.1466,1.8338,1.9969,1.9892,1.93,2.0792,1.9423,1.9907,1.3346,1.3785,1.0892,1.3808,1.2641,1.3781,1.3921,1.3031,1.155,1.3807,1.3472,1.1776,1.3506,1.3131,1.3472,1.3606,1.3806,1.2187,1.2842,1.3141,1.1866,1.3059,1.2698,1.3122,1.2956,1.2826,1.2231,1.3906,1.3564,1.1419,1.3634,1.3032,1.3573,1.3755,1.3722,1.194,1.2818,1.3357,1.1412,1.3238,1.2593,1.3329,1.3066,1.2786,1.1901,1.3839,1.3492,1.1659,1.354,1.3107,1.3963,1.369,1.1146,1.3759,1.2876,1.2788,1.3716,1.0951,1.3596,1.2485,1.2837,1.3186,1.1755,1.3095,1.2673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.9,-0.49176,-0.49176,-1.1426,-1.1426,-0.67188,-1.6666,-1.6666,-0.67188,-1.1,-0.2847,-0.2847,-0.66149,-0.66149,-0.38898,-0.96485,-0.96485,-0.38898,-2.7,-0.69881,-0.69881,-1.6237,-1.6237,-0.95478,-2.3683,-2.3683,-0.95478,-1.3343,-0.34535,-0.34535,-0.8024,-0.8024,-0.47184,-1.1704,-1.1704,-0.47184,-2.4657,-0.63817,-0.63817,-1.4828,-1.4828,-0.87192,-2.1627,-2.1627,-0.87192,-1.1609,-0.30046,-0.30046,-0.69811,-0.69811,-1.5939,-0.41252,-0.41252,-0.95847,-0.95847,-2.2061,-0.57099,-0.57099,-1.3267,-1.3267,-2.6391,-0.68305,-0.68305,-1.587,-1.587,0,-1.8353,1.8353,-1.5181,1.5181,-1.7772,-0.91246,0.91246,1.7772,0,-1.0625,1.0625,-0.87888,0.87888,-1.0289,-0.52827,0.52827,1.0289,0,-2.608,2.608,-2.1573,2.1573,-2.5255,-1.2967,1.2967,2.5255,0,-1.2888,1.2888,-1.0661,1.0661,-1.2481,-0.64079,0.64079,1.2481,0,-2.3817,2.3817,-1.97,1.97,-2.3064,-1.1841,1.1841,2.3064,0,-1.1213,1.1213,-0.92754,0.92754,0,-1.5395,1.5395,-1.2735,1.2735,0,-2.131,2.131,-1.7627,1.7627,0,-2.5492,2.5492,-2.1086,2.1086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0454,2.8735,3.1715,2.8559,3.045,2.8687,2.8447,3.0386,3.1303,2.9197,2.9543,3.1931,2.9035,3.0296,2.9363,2.8947,2.9423,3.145,3.0397,3.0001,3.101,3.0087,3.0424,3.0017,3.0233,3.0388,3.0755,2.9333,2.913,3.1928,2.8739,3.0348,2.8997,2.8749,2.9712,3.1469,3.045,2.9661,3.125,2.9794,3.0472,2.9684,3.0063,3.0429,3.0943,2.924,2.9413,3.1933,2.8942,3.0313,2.9468,2.8843,3.1869,2.854,3.0384,3.0551,2.8994,3.1495,2.9116,3.052,3.0408,2.9933,3.1071,3.003,3.0436,1.0998,1.2925,0.63269,1.2996,1.0159,1.2926,1.3198,1.0714,0.77449,1.2652,1.2582,0.76712,1.2704,1.0628,1.2615,1.2727,1.2331,0.85086,1.0114,1.0818,0.83918,1.0638,0.99963,1.078,1.0385,1.0133,0.91212,1.2726,1.2767,0.69404,1.2966,1.0556,1.2815,1.3031,1.2109,0.80282,1.0055,1.1394,0.75848,1.1122,0.98906,1.1336,1.068,1.0089,0.85702,1.2666,1.2624,0.74233,1.2778,1.0593,1.2768,1.2957,0.65282,1.3145,1.0471,0.99702,1.2442,0.67317,1.2153,0.98445,1.0103,1.0936,0.81946,1.0733,0.99694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7171,1.4567,2.0752,1.4303,1.7403,1.4503,1.4058,1.7155,1.9511,1.5256,1.5519,2.073,1.491,1.7564,1.5311,1.4816,1.579,1.9826,1.7359,1.6676,1.8571,1.6825,1.7342,1.6704,1.7076,1.7318,1.7994,1.5323,1.4999,2.1105,1.4466,1.754,1.483,1.4432,1.6128,2.004,1.7445,1.6099,1.9183,1.632,1.7405,1.6139,1.6768,1.7375,1.8406,1.5281,1.5358,2.0863,1.4769,1.7577,1.5427,1.4644,2.1141,1.4204,1.7433,1.7599,1.5014,1.9921,1.5205,1.7442,1.7377,1.6558,1.8719,1.6727,1.7358,1.9028,1.919,1.7077,1.9147,1.8461,1.9172,1.9165,1.8775,1.7635,1.9354,1.9086,1.8161,1.9042,1.9197,1.9066,1.9099,1.9525,1.8503,1.8552,1.8775,1.7758,1.8709,1.8414,1.876,1.863,1.8534,1.8043,1.9389,1.9077,1.7764,1.9049,1.902,1.9062,1.9115,1.9416,1.8209,1.8538,1.8929,1.7383,1.883,1.8329,1.8905,1.8704,1.8509,1.7778,1.9365,1.9075,1.8036,1.9037,1.9154,1.9424,1.913,1.7428,1.9103,1.8777,1.8528,1.9155,1.7015,1.9046,1.8248,1.8549,1.8808,1.7665,1.8733,1.8393,-0.89361,-0.88907,-0.89421,-0.88931,-0.89154,-0.88911,-0.88998,-0.89207,-0.89325,-0.89071,-0.88571,-0.88709,-0.88652,-0.88696,-0.88585,-0.88845,-0.8885,-0.88724,-0.89376,-0.89321,-0.89214,-0.89342,-0.89268,-0.89325,-0.89379,-0.89335,-0.89213,-0.89167,-0.88661,-0.88962,-0.88701,-0.88931,-0.88666,-0.88862,-0.89081,-0.88969,-0.89378,-0.89242,-0.89289,-0.89275,-0.89233,-0.89247,-0.89343,-0.89312,-0.89244,-0.89109,-0.88596,-0.88772,-0.88664,-0.88767,-0.89198,-0.88761,-0.89223,-0.88779,-0.89081,-0.89381,-0.89088,-0.89416,-0.89132,-0.8919,-0.89376,-0.89305,-0.89231,-0.89329,-0.8926,1.7171,1.4567,2.0752,1.4304,1.7403,1.4503,1.4058,1.7155,1.9511,1.5256,1.5519,2.073,1.491,1.7564,1.5311,1.4816,1.579,1.9826,1.7359,1.6676,1.8571,1.6825,1.7342,1.6704,1.7076,1.7318,1.7994,1.5323,1.4999,2.1105,1.4466,1.754,1.483,1.4432,1.6128,2.004,1.7445,1.6099,1.9183,1.632,1.7405,1.6139,1.6768,1.7375,1.8406,1.5281,1.5358,2.0863,1.4769,1.7577,1.5427,1.4644,2.1141,1.4204,1.7433,1.7599,1.5014,1.9921,1.5205,1.7442,1.7377,1.6558,1.8719,1.6727,1.7358,1.9028,1.919,1.7077,1.9147,1.8461,1.9172,1.9165,1.8775,1.7635,1.9354,1.9086,1.8161,1.9042,1.9197,1.9066,1.9099,1.9525,1.8503,1.8552,1.8775,1.7758,1.8709,1.8414,1.876,1.863,1.8534,1.8043,1.9389,1.9077,1.7764,1.9049,1.902,1.9062,1.9115,1.9416,1.8209,1.8538,1.8929,1.7383,1.883,1.8329,1.8905,1.8704,1.8509,1.7778,1.9365,1.9075,1.8036,1.9037,1.9154,1.9424,1.913,1.7428,1.9103,1.8777,1.8528,1.9155,1.7015,1.9046,1.8248,1.8549,1.8808,1.7665,1.8733,1.8393,0.89361,0.88907,0.89421,0.88931,0.89153,0.88912,0.88998,0.89206,0.89325,0.89071,0.88571,0.88709,0.88652,0.88696,0.88585,0.88845,0.8885,0.88724,0.89376,0.89321,0.89214,0.89342,0.89268,0.89325,0.89379,0.89335,0.89213,0.89167,0.88661,0.88962,0.88701,0.88931,0.88666,0.88862,0.89081,0.88969,0.89378,0.89242,0.89289,0.89275,0.89233,0.89247,0.89343,0.89312,0.89244,0.89109,0.88596,0.88772,0.88664,0.88767,0.89198,0.88761,0.89222,0.88779,0.89081,0.89381,0.89088,0.89416,0.89132,0.8919,0.89376,0.89305,0.89231,0.89329,0.8926,-2.4772,-1.5768,0.36644,-2.0769,-0.64293,-1.7461,-2.1904,-1.7302,0.11168,-1.7537,-1.384,0.36484,-1.7613,-0.26039,-1.4972,-1.9477,-1.0391,0.21505,-3.6175,-1.7709,0.095303,-2.4142,-1.0818,-1.9859,-2.669,-2.4372,-0.19426,-1.8655,-1.4354,0.39985,-1.8504,-0.34913,-1.5661,-2.0257,-1.203,0.21691,-3.2236,-1.7164,0.18721,-2.3197,-0.94879,-1.9207,-2.5237,-2.2228,-0.095285,-1.78,-1.3959,0.37753,-1.7834,-0.28065,-2.0197,-1.5,0.40409,-1.9541,-0.47237,-2.9236,-1.6534,0.28358,-2.2071,-0.82128,-3.5103,-1.7569,0.11919,-2.3903,-1.0446,0.92592,-1.8426,2.4874,-0.97283,2.4835,-1.631,0.028752,2.0004,2.5223,0.9752,-1.2642,1.9415,-0.71021,1.929,-1.1366,0.036657,1.6933,1.9468,0.57586,-2.4747,3.3434,-1.4225,3.094,-2.2042,-0.26101,2.3766,3.2957,0.98407,-1.4138,2.0702,-0.76172,2.0701,-1.2605,0.046665,1.7597,2.0866,0.77554,-2.3017,3.082,-1.2879,2.9127,-2.0454,-0.1683,2.2657,3.0611,0.97519,-1.3008,1.9725,-0.7213,1.963,1.0071,-1.6003,2.2403,-0.84432,2.2505,0.81755,-2.1046,2.7934,-1.1359,2.7228,0.6442,-2.4298,3.2759,-1.3877,3.0453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.9414,-0.035913,-1.0987,-0.93354,-1.706,-0.27218,-1.7428,-2.0139,-1.2819,-1.5811,0.05206,-1.0382,-0.50741,-1.412,-0.087657,-1.1066,-1.6483,-1.1442,-2.3062,-0.17681,-1.2274,-1.273,-2.021,-0.46651,-2.213,-2.4411,-1.463,-1.7118,0.032445,-1.0181,-0.63721,-1.4752,-0.13934,-1.2841,-1.7442,-1.1519,-2.2267,-0.13186,-1.2069,-1.1798,-1.9405,-0.4092,-2.0789,-2.3216,-1.425,-1.6115,0.046757,-1.0258,-0.54186,-1.4235,-1.8678,0.0058952,-1.0435,-0.77455,-1.5754,-2.0809,-0.087633,-1.1656,-1.082,-1.8439,-2.2881,-0.16466,-1.2232,-1.2474,-2.0007,-0.5749,-2.2105,1.9393,-2.0701,1.3131,-2.2121,-1.4954,0.43541,1.8002,-0.60126,-1.6956,1.3114,-1.604,0.8738,-1.6866,-1.2836,0.23419,1.2141,-0.376,-2.7602,2.4253,-2.5708,1.7772,-2.7639,-1.8148,0.75521,2.3005,-0.56259,-1.8276,1.4962,-1.7167,1.0011,-1.8206,-1.3135,0.29789,1.3867,-0.49461,-2.6035,2.3033,-2.4292,1.6461,-2.6078,-1.7224,0.65342,2.1705,-0.58556,-1.7264,1.3593,-1.6289,0.90704,-0.55416,-1.9972,1.7002,-1.8709,1.1415,-0.54745,-2.434,2.1695,-2.2741,1.5001,-0.41737,-2.7188,2.3923,-2.533,1.7431,-0.91385,-0.90991,-0.89646,-0.91147,-0.90428,-0.91042,-0.91291,-0.9076,-0.89912,-0.8365,-0.85389,-0.81297,-0.84955,-0.83233,-0.8522,-0.8431,-0.83899,-0.8197,-0.93049,-0.9334,-0.92554,-0.93464,-0.92991,-0.9338,-0.93535,-0.931,-0.92719,-0.87037,-0.87697,-0.85255,-0.87554,-0.86566,-0.87648,-0.87224,-0.86992,-0.85716,-0.92871,-0.92904,-0.9182,-0.93096,-0.92451,-0.92955,-0.93363,-0.92719,-0.92039,-0.84803,-0.8611,-0.82599,-0.85784,-0.84311,-0.89472,-0.89469,-0.87813,-0.89509,-0.88787,-0.92296,-0.92013,-0.90691,-0.92279,-0.91456,-0.93021,-0.93259,-0.92394,-0.93402,-0.92882,-1.9414,-0.035913,-1.0987,-0.93355,-1.706,-0.27218,-1.7428,-2.0139,-1.2819,-1.5811,0.05206,-1.0382,-0.50741,-1.412,-0.087657,-1.1066,-1.6483,-1.1442,-2.3062,-0.17681,-1.2274,-1.273,-2.021,-0.46651,-2.213,-2.4411,-1.463,-1.7118,0.032445,-1.0181,-0.63721,-1.4752,-0.13934,-1.2841,-1.7442,-1.1519,-2.2267,-0.13186,-1.2069,-1.1798,-1.9405,-0.4092,-2.0789,-2.3216,-1.425,-1.6115,0.046757,-1.0258,-0.54186,-1.4235,-1.8678,0.0058952,-1.0435,-0.77455,-1.5754,-2.0809,-0.087633,-1.1656,-1.082,-1.8439,-2.2881,-0.16466,-1.2232,-1.2474,-2.0007,-0.57489,-2.2105,1.9393,-2.0701,1.3132,-2.2121,-1.4954,0.43541,1.8002,-0.60126,-1.6956,1.3114,-1.604,0.8738,-1.6866,-1.2836,0.23419,1.2141,-0.376,-2.7602,2.4253,-2.5708,1.7772,-2.7639,-1.8148,0.75521,2.3005,-0.56257,-1.8276,1.4962,-1.7167,1.0011,-1.8206,-1.3135,0.29789,1.3867,-0.49461,-2.6035,2.3033,-2.4292,1.6461,-2.6078,-1.7224,0.65342,2.1705,-0.58556,-1.7264,1.3593,-1.6289,0.90704,-0.55416,-1.9972,1.7002,-1.8709,1.1415,-0.54745,-2.434,2.1695,-2.2741,1.5001,-0.41737,-2.7188,2.3923,-2.533,1.7431,0.91385,0.90991,0.89646,0.91147,0.90427,0.91043,0.91291,0.9076,0.89912,0.8365,0.85389,0.81297,0.84955,0.83233,0.8522,0.8431,0.83899,0.8197,0.9305,0.9334,0.92554,0.93464,0.92991,0.9338,0.93535,0.931,0.92719,0.87038,0.87697,0.85256,0.87554,0.86566,0.87648,0.87224,0.86992,0.85716,0.92871,0.92904,0.9182,0.93096,0.92451,0.92955,0.93363,0.92719,0.92039,0.84803,0.8611,0.82599,0.85784,0.84311,0.89471,0.89469,0.87813,0.89509,0.88787,0.92296,0.92013,0.90691,0.92279,0.91456,0.93021,0.93259,0.92394,0.93402,0.92882
